Activation Date,Baseline / Compared,Baseline Filter,Business Segment,Campaign,City,Compared Campaign,Country,Customer ID,Customer Name,Customer Type,Order ID,Product ID,Product Name,Region,Row ID,Signup Date,State,Sub-Category (group),Swipe Date,Discount,Revenue to Charge Ratio,Total Charge,Total Revenue,레코드 수
2012-06-06,Compared Campaign,거짓,Commercial ,Signup Bonus Campaign,Pimpri,참,India,CC-12145,Charles Crestani,Consumer,IN-2012-65915,OFF-FA-10003161,"OIC Paper Clips, Assorted Sizes",Central Asia,2837,2012-06-04,Maharashtra,Business Signature,2012-07-01,0,40.91%,47.52,19.44,1
2012-06-06,Baseline Campaign,참,Commercial ,Compare Cards Campaign,Yangon,거짓,Myanmar (Burma),BD-11560,Brendan Dodson,Corporate,IN-2012-24146,OFF-FA-10003893,"OIC Paper Clips, 12 Pack",Southeast Asia,145,2012-06-04,Yangon,Business Signature,2012-07-11,0.17,0.00%,34.5114,0,1
2012-06-06,Baseline Campaign,참,Investment,Compare Cards Campaign,Yangon,거짓,Myanmar (Burma),BD-11560,Brendan Dodson,Corporate,IN-2012-24146,TEC-AC-10001995,"Logitech Router, USB",Southeast Asia,144,2012-06-04,Yangon,Rewards,2012-06-30,0.47,0.00%,393.5727,0,1
2012-06-08,,거짓,Commercial ,Exclusive Offers Campaign,Pekanbaru,거짓,Indonesia,JH-15430,Jennifer Halladay,Consumer,ID-2012-39224,OFF-FA-10002617,"Advantus Clamps, Assorted Sizes",Southeast Asia,1176,2012-06-04,Riau,Business Signature,2012-06-10,0.47,0.00%,26.6166,0,1
2012-06-08,,거짓,Investment,Exclusive Offers Campaign,Pekanbaru,거짓,Indonesia,JH-15430,Jennifer Halladay,Consumer,ID-2012-39224,TEC-PH-10003913,"Samsung Signal Booster, Cordless",Southeast Asia,1177,2012-06-04,Riau,Cash Back,2012-06-25,0.17,2.41%,347.2056,8.3556,1
2012-06-09,Compared Campaign,거짓,Commercial ,Signup Bonus Campaign,Lanxi,참,China,MD-17860,Michael Dominguez,Corporate,IN-2012-11014,OFF-FA-10002241,"Stockwell Clamps, Bulk Pack",North Asia,3817,2012-06-04,Zhejiang,Business Signature,2012-08-06,0,33.92%,226.08,76.68,1
2012-06-09,Compared Campaign,거짓,Commercial ,Signup Bonus Campaign,Lanxi,참,China,MD-17860,Michael Dominguez,Corporate,IN-2012-11014,OFF-LA-10003396,"Avery Color Coded Labels, Laser Printer Compatible",North Asia,3815,2012-06-04,Zhejiang,Business Signature,2012-07-31,0,21.90%,26.58,5.82,1
2012-06-09,Compared Campaign,거짓,Commercial ,Signup Bonus Campaign,Lanxi,참,China,MD-17860,Michael Dominguez,Corporate,IN-2012-11014,OFF-ST-10003121,"Rogers Box, Industrial",North Asia,3816,2012-06-04,Zhejiang,Prestige,2012-06-20,0,13.99%,73.35,10.26,1
2012-06-09,,거짓,Commercial ,Exclusive Offers Campaign,Sydney,거짓,Australia,RM-19375,Raymond Messe,Consumer,ID-2012-20562,OFF-BI-10001967,"Acco Binder, Recycled",Oceania,79,2012-06-04,New South Wales,Business Platinum,2012-06-17,0.1,0.00%,13.959,0,1
2012-06-10,,거짓,Commercial ,Exclusive Offers Campaign,Pekanbaru,거짓,Indonesia,BM-11575,Brendan Murry,Corporate,ID-2012-68701,OFF-PA-10001968,"Eaton Computer Printout Paper, 8.5 x 11",Southeast Asia,9484,2012-06-04,Riau,Prestige,2012-07-26,0.47,0.00%,32.5314,0,1
2012-06-07,Baseline Campaign,참,Commercial ,Compare Cards Campaign,Surabaya,거짓,Indonesia,EH-13945,Eric Hoffmann,Consumer,ID-2012-30873,OFF-EN-10002581,"GlobeWeis Peel and Seal, Set of 50",Southeast Asia,1523,2012-06-05,Jawa Timur,Business Signature,2012-06-10,0.47,0.00%,34.0101,0,1
2012-06-07,Baseline Campaign,참,Commercial ,Compare Cards Campaign,Surabaya,거짓,Indonesia,EH-13945,Eric Hoffmann,Consumer,ID-2012-30873,OFF-PA-10002974,"Enermax Note Cards, 8.5 x 11",Southeast Asia,1524,2012-06-05,Jawa Timur,Prestige,2012-07-10,0.47,0.00%,105.4011,0,1
2012-06-07,Baseline Campaign,참,Investment,Compare Cards Campaign,Shanghai,거짓,China,TZ-21445,Tom Zandusky,Corporate,IN-2012-67805,TEC-AC-10004334,"Logitech Router, Erganomic",North Asia,6517,2012-06-05,Shanghai,Rewards,2012-07-30,0,34.99%,245.13,85.77,1
2012-06-08,Compared Campaign,거짓,Commercial ,Signup Bonus Campaign,Suzhou,참,China,PR-18880,Patrick Ryan,Consumer,IN-2012-51551,OFF-FA-10003530,"OIC Clamps, Bulk Pack",North Asia,3551,2012-06-05,Jiangsu,Business Signature,2012-07-23,0,24.89%,138.39,34.44,1
2012-06-09,,거짓,Commercial ,Exclusive Offers Campaign,Chongqing,거짓,China,NC-18340,Nat Carroll,Consumer,IN-2012-71284,OFF-SU-10004306,"Kleencut Trimmer, Steel",North Asia,6065,2012-06-05,Chongqing,Prestige,2012-06-11,0,3.97%,367.47,14.58,1
2012-06-09,,거짓,Commercial ,Exclusive Offers Campaign,Wollongong,거짓,Australia,KH-16330,Katharine Harms,Corporate,IN-2012-56682,OFF-ST-10003020,"Tenex Lockers, Industrial",Oceania,4595,2012-06-05,New South Wales,Prestige,2012-06-16,0.1,16.66%,184.167,30.687,1
2012-06-09,,거짓,Commercial ,Exclusive Offers Campaign,Medan,거짓,Indonesia,ST-20530,Shui Tom,Consumer,IN-2012-52223,OFF-AR-10004900,"Boston Canvas, Easy-Erase",Southeast Asia,417,2012-06-05,Sumatera Utara,Business Platinum,2012-07-26,0.27,0.00%,196.7715,0,1
2012-06-09,,거짓,Investment,Exclusive Offers Campaign,Shanghai,거짓,China,JG-15805,John Grady,Corporate,IN-2012-49864,TEC-AC-10002086,"SanDisk Keyboard, Erganomic",North Asia,7674,2012-06-05,Shanghai,Rewards,2012-07-30,0,47.98%,555.03,266.28,1
2012-06-09,,거짓,Investment,Exclusive Offers Campaign,Wollongong,거짓,Australia,KH-16330,Katharine Harms,Corporate,IN-2012-56682,TEC-CO-10004605,"HP Copy Machine, Color",Oceania,4594,2012-06-05,New South Wales,Rewards,2012-07-11,0.1,43.32%,661.851,286.731,1
2012-06-09,,거짓,Investment,Exclusive Offers Campaign,Medan,거짓,Indonesia,ST-20530,Shui Tom,Consumer,IN-2012-52223,TEC-CO-10002376,"Hewlett Fax Machine, Laser",Southeast Asia,416,2012-06-05,Sumatera Utara,Rewards,2012-06-19,0.07,44.08%,1487.628,655.728,1
2012-06-10,,거짓,Commercial ,Exclusive Offers Campaign,Kabul,거짓,Afghanistan,DW-13195,David Wiener,Corporate,IN-2012-38958,OFF-BI-10002335,"Avery Binder Covers, Durable",Central Asia,9292,2012-06-05,Kabul,Business Platinum,2012-08-08,0,1.91%,37.71,0.72,1
2012-06-10,,거짓,Commercial ,Exclusive Offers Campaign,Kabul,거짓,Afghanistan,DW-13195,David Wiener,Corporate,IN-2012-38958,OFF-BI-10003159,"Avery Binding Machine, Durable",Central Asia,9289,2012-06-05,Kabul,Business Platinum,2012-07-07,0,20.98%,251.7,52.8,1
2012-06-10,,거짓,Commercial ,Exclusive Offers Campaign,Kabul,거짓,Afghanistan,DW-13195,David Wiener,Corporate,IN-2012-38958,OFF-BI-10000777,"Ibico Binder Covers, Clear",Central Asia,9290,2012-06-05,Kabul,Business Platinum,2012-07-02,0,19.91%,78.66,15.66,1
2012-06-10,,거짓,Investment,Exclusive Offers Campaign,Kabul,거짓,Afghanistan,DW-13195,David Wiener,Corporate,IN-2012-38958,TEC-PH-10004281,"Samsung Audio Dock, Cordless",Central Asia,9291,2012-06-05,Kabul,Cash Back,2012-07-25,0,43.00%,848.4,364.8,1
2012-06-10,,거짓,Investment,Exclusive Offers Campaign,Bangalore,거짓,India,TB-21520,Tracy Blumstein,Consumer,IN-2012-26337,TEC-PH-10002138,"Apple Audio Dock, Cordless",Central Asia,3475,2012-06-05,Karnataka,Cash Back,2012-08-09,0,7.99%,339.48,27.12,1
2012-06-07,Baseline Campaign,참,Private,Compare Cards Campaign,Lanzhou,거짓,China,BF-11215,Benjamin Farhat,Corporate,IN-2012-55821,FUR-TA-10002797,"Chromcraft Round Table, Adjustable Height",North Asia,2272,2012-06-06,Gansu,Platinum,2012-06-18,0.3,14.28%,657.006,93.846,1
2012-06-07,Baseline Campaign,참,Commercial ,Compare Cards Campaign,Lanzhou,거짓,China,BF-11215,Benjamin Farhat,Corporate,IN-2012-55821,OFF-FA-10003745,"Accos Rubber Bands, Metal",North Asia,2271,2012-06-06,Gansu,Business Signature,2012-06-27,0,31.96%,16.8,5.37,1
2012-06-09,Baseline Campaign,참,Private,Compare Cards Campaign,Agra,거짓,India,JS-16030,Joy Smith,Consumer,IN-2012-49801,FUR-CH-10003760,"Office Star Bag Chairs, Set of Two",Central Asia,5303,2012-06-06,Uttar Pradesh,Premier Miles,2012-07-08,0,45.97%,403.83,185.64,1
2012-06-09,Baseline Campaign,참,Private,Compare Cards Campaign,Cairns,거짓,Australia,NS-18505,Neola Schneider,Consumer,IN-2012-53581,FUR-CH-10002117,"Hon Steel Folding Chair, Red",Oceania,8582,2012-06-06,Queensland,Premier Miles,2012-07-24,0.4,0.00%,293.112,0,1
2012-06-09,Baseline Campaign,참,Commercial ,Compare Cards Campaign,Agra,거짓,India,JS-16030,Joy Smith,Consumer,IN-2012-49801,OFF-BI-10004454,"Cardinal Binder Covers, Clear",Central Asia,5302,2012-06-06,Uttar Pradesh,Business Platinum,2012-06-17,0,43.98%,80.22,35.28,1
2012-06-10,Compared Campaign,거짓,Commercial ,Signup Bonus Campaign,Geelong,참,Australia,MH-17620,Matt Hagelstein,Corporate,IN-2012-36354,OFF-FA-10002058,"Stockwell Thumb Tacks, Assorted Sizes",Oceania,2502,2012-06-06,Victoria,Business Signature,2012-07-01,0.1,12.18%,19.062,2.322,1
2012-06-10,,거짓,Commercial ,Exclusive Offers Campaign,Padang,거짓,Indonesia,HA-14905,Helen Abelman,Consumer,ID-2012-61645,OFF-EN-10002425,"Ames Peel and Seal, Set of 50",Southeast Asia,2981,2012-06-06,Sumatera Barat,Business Signature,2012-06-21,0.47,0.00%,69.3399,0,1
2012-06-10,,거짓,Commercial ,Exclusive Offers Campaign,Padang,거짓,Indonesia,HA-14905,Helen Abelman,Consumer,ID-2012-61645,OFF-LA-10000688,"Harbour Creations Shipping Labels, Laser Printer Compatible",Southeast Asia,2982,2012-06-06,Sumatera Barat,Business Signature,2012-07-23,0.47,0.00%,12.1476,0,1
2012-06-11,,거짓,Commercial ,Exclusive Offers Campaign,Manila,거짓,Philippines,SC-20260,Scott Cohen,Corporate,ID-2012-24251,OFF-FA-10004910,"Advantus Staples, Assorted Sizes",Southeast Asia,3989,2012-06-06,National Capital,Business Signature,2012-06-26,0.45,0.00%,4.5705,0,1
2012-06-11,,거짓,Commercial ,Exclusive Offers Campaign,Manila,거짓,Philippines,SC-20260,Scott Cohen,Corporate,ID-2012-24251,OFF-PA-10003115,"Enermax Note Cards, Premium",Southeast Asia,3988,2012-06-06,National Capital,Prestige,2012-07-24,0.45,0.00%,47.025,0,1
2012-06-08,Baseline Campaign,참,Private,Compare Cards Campaign,Suzhou,거짓,China,JL-15835,John Lee,Consumer,IN-2012-78865,FUR-FU-10000889,"Rubbermaid Clock, Black",North Asia,4874,2012-06-07,Anhui,Gold,2012-06-29,0,33.97%,50.16,17.04,1
2012-06-11,,거짓,Private,Exclusive Offers Campaign,Nellore,거짓,India,ML-18265,Muhammed Lee,Consumer,IN-2012-68358,FUR-BO-10000402,"Sauder Stackable Bookrack, Traditional",Central Asia,946,2012-06-07,Andhra Pradesh,Travel,2012-07-19,0,14.99%,438.84,65.79,1
2012-06-11,Compared Campaign,거짓,Commercial ,Signup Bonus Campaign,Depok,참,Indonesia,TP-21415,Tom Prescott,Consumer,IN-2012-71200,OFF-BI-10000590,"Wilson Jones Binding Machine, Clear",Southeast Asia,1706,2012-06-07,Yogyakarta,Business Platinum,2012-07-11,0.17,2.36%,80.3772,1.8972,1
2012-06-11,,거짓,Investment,Exclusive Offers Campaign,Nellore,거짓,India,ML-18265,Muhammed Lee,Consumer,IN-2012-68358,TEC-MA-10001711,"Konica Phone, White",Central Asia,945,2012-06-07,Andhra Pradesh,Petrol ,2012-08-06,0,23.97%,84.6,20.28,1
2012-06-11,Compared Campaign,거짓,Investment,Signup Bonus Campaign,Depok,참,Indonesia,TP-21415,Tom Prescott,Consumer,IN-2012-71200,TEC-CO-10003777,"Hewlett Copy Machine, Color",Southeast Asia,1707,2012-06-07,Yogyakarta,Rewards,2012-08-06,0.07,13.97%,730.6173,102.0573,1
2012-06-10,Compared Campaign,거짓,Private,Signup Bonus Campaign,Changwon,참,South Korea,SB-20185,Sarah Brown,Consumer,ID-2012-74630,FUR-CH-10001756,"Novimex Bag Chairs, Adjustable",North Asia,1678,2012-06-08,Gyeongsangnam,Premier Miles,2012-07-19,0.2,28.72%,426.36,122.43,1
2012-06-10,Baseline Campaign,참,Commercial ,Compare Cards Campaign,Meerut,거짓,India,HG-14845,Harry Greene,Consumer,IN-2012-41415,OFF-EN-10002556,"Ames Business Envelopes, Recycled",Central Asia,5156,2012-06-08,Uttar Pradesh,Business Signature,2012-06-29,0,42.96%,102.24,43.92,1
2012-06-10,Compared Campaign,거짓,Commercial ,Signup Bonus Campaign,Changwon,참,South Korea,SB-20185,Sarah Brown,Consumer,ID-2012-74630,OFF-AP-10002675,"Cuisinart Refrigerator, Black",North Asia,1676,2012-06-08,Gyeongsangnam,Business Platinum,2012-08-07,0.5,0.00%,743.265,0,1
2012-06-10,Compared Campaign,거짓,Commercial ,Signup Bonus Campaign,Changwon,참,South Korea,SB-20185,Sarah Brown,Consumer,ID-2012-74630,OFF-AR-10003774,"Stanley Sketch Pad, Fluorescent",North Asia,1677,2012-06-08,Gyeongsangnam,Business Platinum,2012-08-04,0.5,0.00%,114.225,0,1
2012-06-10,Compared Campaign,거짓,Commercial ,Signup Bonus Campaign,Changwon,참,South Korea,SB-20185,Sarah Brown,Consumer,ID-2012-74630,OFF-LA-10000216,"Novimex Round Labels, Alphabetical",North Asia,1674,2012-06-08,Gyeongsangnam,Business Signature,2012-07-08,0.5,0.00%,6.09,0,1
2012-06-10,Compared Campaign,거짓,Investment,Signup Bonus Campaign,Changwon,참,South Korea,SB-20185,Sarah Brown,Consumer,ID-2012-74630,TEC-AC-10004704,"SanDisk Numeric Keypad, USB",North Asia,1675,2012-06-08,Gyeongsangnam,Rewards,2012-06-25,0.5,0.00%,239.22,0,1
2012-06-12,,거짓,Private,Exclusive Offers Campaign,Jakarta,거짓,Indonesia,JB-16045,Julia Barnett,Corporate,ID-2012-43900,FUR-CH-10004491,"SAFCO Swivel Stool, Adjustable",Southeast Asia,9586,2012-06-08,Jakarta,Premier Miles,2012-07-18,0.27,12.32%,497.6556,61.335600000,1
2012-06-12,,거짓,Commercial ,Exclusive Offers Campaign,Jakarta,거짓,Indonesia,JB-16045,Julia Barnett,Corporate,ID-2012-43900,OFF-AR-10003875,"Stanley Highlighters, Easy-Erase",Southeast Asia,9588,2012-06-08,Jakarta,Business Platinum,2012-07-09,0.27,0.00%,54.6405,0,1
2012-06-12,,거짓,Commercial ,Exclusive Offers Campaign,Jakarta,거짓,Indonesia,JB-16045,Julia Barnett,Corporate,ID-2012-43900,OFF-ST-10004583,"Eldon Shelving, Single Width",Southeast Asia,9587,2012-06-08,Jakarta,Prestige,2012-06-21,0.17,0.00%,40.2135,0,1
2012-06-12,,거짓,Investment,Exclusive Offers Campaign,Jakarta,거짓,Indonesia,JB-16045,Julia Barnett,Corporate,ID-2012-43900,TEC-AC-10001840,"SanDisk Mouse, Erganomic",Southeast Asia,9585,2012-06-08,Jakarta,Rewards,2012-06-28,0.47,0.00%,57.4308,0,1
2012-06-13,,거짓,Private,Exclusive Offers Campaign,Hastings,거짓,New Zealand,AP-10720,Anne Pryor,Corporate,IN-2012-86880,FUR-FU-10001774,"Eldon Door Stop, Durable",Oceania,10929,2012-06-08,Hawke's Bay,Gold,2012-06-21,0,37.00%,283.14,104.76,1
2012-06-14,,거짓,Commercial ,Exclusive Offers Campaign,Fujisawa,거짓,Japan,LA-16780,Laura Armstrong,Corporate,IN-2012-42920,OFF-LA-10000271,"Harbour Creations Shipping Labels, Alphabetical",North Asia,5529,2012-06-08,Kanagawa,Business Signature,2012-06-17,0,46.81%,22.56,10.56,1
2012-06-09,,거짓,Commercial ,Cashback Rewards Campaign,Shenzhen,거짓,China,KC-16540,Kelly Collister,Consumer,IN-2012-54491,OFF-ST-10001638,"Tenex File Cart, Single Width",North Asia,7963,2012-06-09,Guangdong,Prestige,2012-08-01,0,28.99%,269.22,78.06,1
2012-06-13,,거짓,Private,Exclusive Offers Campaign,Kota Kinabalu,거짓,Malaysia,ML-18040,Michelle Lonsdale,Corporate,IN-2012-70157,FUR-BO-10004821,"Dania Corner Shelving, Traditional",Southeast Asia,8758,2012-06-09,Sabah,Travel,2012-07-04,0,9.98%,366.21,36.54,1
2012-06-13,,거짓,Private,Exclusive Offers Campaign,Kota Kinabalu,거짓,Malaysia,ML-18040,Michelle Lonsdale,Corporate,IN-2012-70157,FUR-FU-10001246,"Advantus Frame, Durable",Southeast Asia,8757,2012-06-09,Sabah,Gold,2012-07-31,0,21.00%,216.3,45.42,1
2012-06-13,,거짓,Commercial ,Exclusive Offers Campaign,Kota Kinabalu,거짓,Malaysia,ML-18040,Michelle Lonsdale,Corporate,IN-2012-70157,OFF-BI-10004140,"Cardinal Index Tab, Clear",Southeast Asia,8756,2012-06-09,Sabah,Business Platinum,2012-07-23,0,44.64%,20.16,9,1
2012-06-13,,거짓,Commercial ,Exclusive Offers Campaign,Kota Kinabalu,거짓,Malaysia,ML-18040,Michelle Lonsdale,Corporate,IN-2012-70157,OFF-FA-10001082,"OIC Staples, Assorted Sizes",Southeast Asia,8754,2012-06-09,Sabah,Business Signature,2012-07-21,0,1.71%,35.16,0.6,1
2012-06-13,,거짓,Commercial ,Exclusive Offers Campaign,Kota Kinabalu,거짓,Malaysia,ML-18040,Michelle Lonsdale,Corporate,IN-2012-70157,OFF-SU-10000618,"Acme Trimmer, High Speed",Southeast Asia,8755,2012-06-09,Sabah,Prestige,2012-07-10,0,36.94%,312.06,115.29,1
2012-06-13,,거짓,Investment,Exclusive Offers Campaign,Jakarta,거짓,Indonesia,LO-17170,Lori Olson,Corporate,ID-2012-39987,TEC-MA-10002520,"Panasonic Receipt Printer, White",Southeast Asia,7434,2012-06-09,Jakarta,Petrol ,2012-07-22,0.17,0.00%,594.1638,0,1
2012-06-17,,거짓,Private,Exclusive Offers Campaign,Bekasi,거짓,Indonesia,KD-16270,Karen Daniels,Consumer,ID-2012-56402,FUR-TA-10000989,"Lesro Conference Table, Rectangular",Southeast Asia,5563,2012-06-10,Jawa Barat,Platinum,2012-07-17,0.47,0.00%,2266.1475,0,1
2012-06-11,,거짓,Private,Cashback Rewards Campaign,Firozabad,거짓,India,JF-15355,Jay Fein,Consumer,IN-2012-76121,FUR-FU-10004797,"Tenex Stacking Tray, Erganomic",Central Asia,2350,2012-06-11,Uttar Pradesh,Gold,2012-08-05,0,16.98%,44.52,7.56,1
2012-06-13,Compared Campaign,거짓,Commercial ,Signup Bonus Campaign,Manukau City,참,New Zealand,GT-14710,Greg Tran,Consumer,IN-2012-86201,OFF-ST-10003012,"Tenex Folders, Industrial",Oceania,10989,2012-06-11,Auckland,Prestige,2012-07-07,0.4,0.00%,28.44,0,1
2012-06-13,Compared Campaign,거짓,Commercial ,Signup Bonus Campaign,Manukau City,참,New Zealand,GT-14710,Greg Tran,Consumer,IN-2012-86201,OFF-SU-10000596,"Stiletto Trimmer, Steel",Oceania,10988,2012-06-11,Auckland,Prestige,2012-07-21,0.4,3.32%,151.74,5.040000000,1
2012-06-14,Compared Campaign,거짓,Commercial ,Signup Bonus Campaign,Manila,참,Philippines,LP-17095,Liz Preis,Consumer,IN-2012-37586,OFF-LA-10004430,"Avery Shipping Labels, Laser Printer Compatible",Southeast Asia,5921,2012-06-11,National Capital,Business Signature,2012-08-11,0.45,3.34%,6.5175,0.217500000,1
2012-06-14,Compared Campaign,거짓,Investment,Signup Bonus Campaign,Manila,참,Philippines,LP-17095,Liz Preis,Consumer,IN-2012-37586,TEC-CO-10002057,"Sharp Copy Machine, Color",Southeast Asia,5922,2012-06-11,National Capital,Rewards,2012-07-06,0.35,0.00%,463.32,0,1
2012-06-15,Compared Campaign,거짓,Private,Signup Bonus Campaign,Pune,참,India,BG-11695,Brooke Gillingham,Corporate,IN-2012-59874,FUR-FU-10000735,"Tenex Frame, Erganomic",Central Asia,4288,2012-06-11,Maharashtra,Gold,2012-06-30,0,15.00%,325.8,48.87,1
2012-06-15,,거짓,Private,Exclusive Offers Campaign,Bekasi,거짓,Indonesia,KA-16525,Kelly Andreada,Consumer,ID-2012-10139,FUR-CH-10003123,"Hon Chairmat, Black",Southeast Asia,6209,2012-06-11,Jawa Barat,Premier Miles,2012-07-26,0.27,0.00%,77.526,0,1
2012-06-15,Compared Campaign,거짓,Commercial ,Signup Bonus Campaign,Pune,참,India,BG-11695,Brooke Gillingham,Corporate,IN-2012-59874,OFF-BI-10000721,"Ibico Binder Covers, Recycled",Central Asia,4289,2012-06-11,Maharashtra,Business Platinum,2012-06-20,0,3.85%,84.06,3.24,1
2012-06-15,Compared Campaign,거짓,Commercial ,Signup Bonus Campaign,Pune,참,India,BG-11695,Brooke Gillingham,Corporate,IN-2012-59874,OFF-EN-10003601,"GlobeWeis Clasp Envelope, Set of 50",Central Asia,4287,2012-06-11,Maharashtra,Business Signature,2012-06-23,0,0.00%,29.7,0,1
2012-06-15,Compared Campaign,거짓,Commercial ,Signup Bonus Campaign,Pune,참,India,BG-11695,Brooke Gillingham,Corporate,IN-2012-59874,OFF-ST-10000892,"Tenex Trays, Wire Frame",Central Asia,4285,2012-06-11,Maharashtra,Prestige,2012-07-28,0,44.99%,213.12,95.88,1
2012-06-15,,거짓,Commercial ,Exclusive Offers Campaign,Launceston,거짓,Australia,EM-13825,Elizabeth Moffitt,Corporate,ID-2012-29424,OFF-AP-10003275,"KitchenAid Microwave, Silver",Oceania,4963,2012-06-11,Tasmania,Business Platinum,2012-07-05,0.1,4.44%,839.889,37.269,1
2012-06-15,Compared Campaign,거짓,Commercial ,Signup Bonus Campaign,Pasig,참,Philippines,GM-14680,Greg Matthias,Consumer,ID-2012-64879,OFF-AR-10002897,"BIC Markers, Water Color",Southeast Asia,8843,2012-06-11,National Capital,Business Platinum,2012-06-16,0.45,0.00%,65.142,0,1
2012-06-15,,거짓,Commercial ,Exclusive Offers Campaign,Bekasi,거짓,Indonesia,KA-16525,Kelly Andreada,Consumer,ID-2012-10139,OFF-AR-10002364,"BIC Pens, Easy-Erase",Southeast Asia,6210,2012-06-11,Jawa Barat,Business Platinum,2012-07-29,0.27,0.00%,31.8645,0,1
2012-06-15,,거짓,Commercial ,Exclusive Offers Campaign,Bekasi,거짓,Indonesia,KA-16525,Kelly Andreada,Consumer,ID-2012-10139,OFF-SU-10001869,"Stiletto Scissors, Steel",Southeast Asia,6212,2012-06-11,Jawa Barat,Prestige,2012-07-17,0.47,0.00%,12.1953,0,1
2012-06-15,Compared Campaign,거짓,Investment,Signup Bonus Campaign,Pune,참,India,BG-11695,Brooke Gillingham,Corporate,IN-2012-59874,TEC-MA-10003682,"Panasonic Phone, White",Central Asia,4286,2012-06-11,Maharashtra,Petrol ,2012-08-12,0,12.00%,166.5,19.98,1
2012-06-15,,거짓,Investment,Exclusive Offers Campaign,Launceston,거짓,Australia,EM-13825,Elizabeth Moffitt,Corporate,ID-2012-29424,TEC-PH-10002904,"Motorola Office Telephone, Cordless",Oceania,4962,2012-06-11,Tasmania,Cash Back,2012-08-06,0.1,13.33%,201.447,26.847,1
2012-06-15,,거짓,Investment,Exclusive Offers Campaign,Bekasi,거짓,Indonesia,KA-16525,Kelly Andreada,Consumer,ID-2012-10139,TEC-CO-10004997,"Hewlett Wireless Fax, Color",Southeast Asia,6211,2012-06-11,Jawa Barat,Rewards,2012-06-22,0.07,44.09%,1419.6636,625.8636,1
2012-06-17,,거짓,Commercial ,Exclusive Offers Campaign,Adelaide,거짓,Australia,RD-19810,Ross DeVincentis,Corporate,IN-2012-22914,OFF-AP-10001567,"Breville Blender, White",Oceania,5393,2012-06-11,South Australia,Business Platinum,2012-07-27,0.1,35.52%,245.673,87.273,1
2012-06-17,,거짓,Commercial ,Exclusive Offers Campaign,Adelaide,거짓,Australia,RD-19810,Ross DeVincentis,Corporate,IN-2012-22914,OFF-BI-10003917,"Avery Hole Reinforcements, Economy",Oceania,5390,2012-06-11,South Australia,Business Platinum,2012-07-15,0.1,22.15%,11.907,2.637,1
